"sample" "Activity" "TimeBodyAccelerometerMean()-Y" "TimeBodyAccelerometerMean()-Z" "TimeGravityAccelerometerMean()-X" "TimeGravityAccelerometerMean()-Y" "TimeGravityAccelerometerMean()-Z" "TimeBodyAccelerometerJerkMean()-X" "TimeBodyAccelerometerJerkMean()-Y" "TimeBodyAccelerometerJerkMean()-Z" "TimeBodyGyroscopeMean()-X" "TimeBodyGyroscopeMean()-Y" "TimeBodyGyroscopeMean()-Z" "TimeBodyGyroscopeJerkMean()-X" "TimeBodyGyroscopeJerkMean()-Y" "TimeBodyGyroscopeJerkMean()-Z" "TimeBodyAccelerometerMagnitudeMean()" "TimeGravityAccelerometerMagnitudeMean()" "TimeBodyAccelerometerJerkMagnitudeMean()" "TimeBodyGyroscopeMagnitudeMean()" "TimeBodyGyroscopeJerkMagnitudeMean()" "FrequencyBodyAccelerometerMean()-X" "FrequencyBodyAccelerometerMean()-Y" "FrequencyBodyAccelerometerMean()-Z" "FrequencyBodyAccelerometerMeanFreq()-X" "FrequencyBodyAccelerometerMeanFreq()-Y" "FrequencyBodyAccelerometerMeanFreq()-Z" "FrequencyBodyAccelerometerJerkMean()-X" "FrequencyBodyAccelerometerJerkMean()-Y" "FrequencyBodyAccelerometerJerkMean()-Z" "FrequencyBodyAccelerometerJerkMeanFreq()-X" "FrequencyBodyAccelerometerJerkMeanFreq()-Y" "FrequencyBodyAccelerometerJerkMeanFreq()-Z" "FrequencyBodyGyroscopeMean()-X" "FrequencyBodyGyroscopeMean()-Y" "FrequencyBodyGyroscopeMean()-Z" "FrequencyBodyGyroscopeMeanFreq()-X" "FrequencyBodyGyroscopeMeanFreq()-Y" "FrequencyBodyGyroscopeMeanFreq()-Z" "FrequencyBodyAccelerometerMagnitudeMean()" "FrequencyBodyAccelerometerMagnitudeMeanFreq()" "FrequencyBodyAccelerometerJerkMagnitudeMean()" "FrequencyBodyAccelerometerJerkMagnitudeMeanFreq()" "FrequencyBodyGyroscopeMagnitudeMean()" "FrequencyBodyGyroscopeMagnitudeMeanFreq()" "FrequencyBodyGyroscopeJerkMagnitudeMean()" "FrequencyBodyGyroscopeJerkMagnitudeMeanFreq()" "TimeBodyAccelerometerSTD()-X" "TimeBodyAccelerometerSTD()-Y" "TimeBodyAccelerometerSTD()-Z" "TimeGravityAccelerometerSTD()-X" "TimeGravityAccelerometerSTD()-Y" "TimeGravityAccelerometerSTD()-Z" "TimeBodyAccelerometerJerkSTD()-X" "TimeBodyAccelerometerJerkSTD()-Y" "TimeBodyAccelerometerJerkSTD()-Z" "TimeBodyGyroscopeSTD()-X" "TimeBodyGyroscopeSTD()-Y" "TimeBodyGyroscopeSTD()-Z" "TimeBodyGyroscopeJerkSTD()-X" "TimeBodyGyroscopeJerkSTD()-Y" "TimeBodyGyroscopeJerkSTD()-Z" "TimeBodyAccelerometerMagnitudeSTD()" "TimeGravityAccelerometerMagnitudeSTD()" "TimeBodyAccelerometerJerkMagnitudeSTD()" "TimeBodyGyroscopeMagnitudeSTD()" "TimeBodyGyroscopeJerkMagnitudeSTD()" "FrequencyBodyAccelerometerSTD()-X" "FrequencyBodyAccelerometerSTD()-Y" "FrequencyBodyAccelerometerSTD()-Z" "FrequencyBodyAccelerometerJerkSTD()-X" "FrequencyBodyAccelerometerJerkSTD()-Y" "FrequencyBodyAccelerometerJerkSTD()-Z" "FrequencyBodyGyroscopeSTD()-X" "FrequencyBodyGyroscopeSTD()-Y" "FrequencyBodyGyroscopeSTD()-Z" "FrequencyBodyAccelerometerMagnitudeSTD()" "FrequencyBodyAccelerometerJerkMagnitudeSTD()" "FrequencyBodyGyroscopeMagnitudeSTD()" "FrequencyBodyGyroscopeJerkMagnitudeSTD()"
"STANDING" 23 0.283444189392405 -0.0176945674401266 0.302735483779747 0.918252854683544 -0.0909336731012658 0.371254938496076 0.0783288560796203 0.0128198150148101 0.282095886037975 -0.0264957942393671 -0.0864770301 -0.235236593433671 -0.11444072208481 -0.0399572441772152 -0.387542418075949 -0.105836889701266 -0.105836889701266 -0.113892128720253 -0.115089125134177 0.044462160578481 -0.368380416050633 -0.371797542707595 -0.740019474303797 -0.107550468879747 0.0428949213517721 -0.828505974936709 -0.380455376913924 -0.474244256632911 -0.288607594936709 -0.0151376508392405 -0.139754859913924 -0.827992269873418 -0.532973160329114 -0.285509976825316 -0.876036663670886 -0.0191456662227848 0.0395298537911392 -0.934939379113924 -0.790484504936709 -0.705168998873418 -0.879043598101266 -0.57833937143038 -0.879909121734177 -0.702138892075949 -0.91681735835443 -0.102743462715316 -0.439487525305063 -0.357799622601772 -0.146075515160253 -0.964248441265823 -0.959885774303798 -0.0220332373248354 -0.375097958405063 -0.475384845408861 0.0744372967018987 -0.646686435822785 -0.323236146113924 -0.0573665893481013 -0.611862795316456 -0.366132449953165 -0.35250806448481 -0.35250806448481 -0.387686026520253 -0.388881585435823 -0.468532257132911 -0.277504815388608 -0.471788863511392 -0.391783835005823 -0.371251553544304 -0.429127112074684 -0.517216169544304 -0.472884753706329 -0.684184060658228 -0.355600534905063 -0.287073963316456 -0.297199685050633 -0.361893855849367 -0.4167647452
"STANDING" 24 0.279751925087719 -0.0138394177229474 0.131882123245614 0.953591403157895 -0.0969396444736842 0.328938111894737 0.0747796482280702 0.0110579286596491 -0.0382428677 -0.0291891256 -0.0750073863157895 -0.407051093324561 -0.0988160767894737 -0.042084366877193 -0.197572255395439 -0.129169653821053 -0.129169653821053 -0.0567886754663158 0.0183929716631579 -0.154100210492982 -0.984487346666667 -0.951566755087719 -0.954116059649123 0.0878768511754386 -0.0864071986333333 -0.999275840701754 -0.981996790350877 -0.971067949298246 -0.225263157894737 0.21320134845614 -0.134779404350526 -0.999441382105263 -0.966532695263158 -0.977403953333333 -0.951603145789474 -0.255898390840351 -0.122863563361403 -0.999841047719298 -0.917725347350877 -0.404199136859649 -0.836257309824561 -0.750860854719298 -0.968511021929825 -0.504201935298246 -0.935950988245614 -0.102443326 -0.986682874736842 -0.939307536666667 -0.0214325688666667 -0.990265730701754 -0.967308672631579 -0.00178890236473684 -0.981050938245614 -0.970889897719298 0.0820598556140351 -0.96749971 -0.974476699649123 -0.0536304386842105 -0.981119033508772 -0.986596860877193 -0.95140041245614 -0.95140041245614 -0.979311100701754 -0.95942370877193 -0.986684642105263 -0.95462699122807 -0.987836870877193 -0.936683008421053 -0.976203096140351 -0.98175821754386 -0.972842430701754 -0.970775700526316 -0.968235721403509 -0.973016488947368 -0.962705663508772 -0.974949095087719 -0.970690592982456 -0.985765429824561
"STANDING" 25 0.268303112333333 -0.014981251845 0.02598274496 0.3866811575 0.140127778683333 -0.212123896196667 0.07488081878 0.0142501255005 -0.0702195884083333 -0.01690015397 -0.0777483343328333 -0.426889508 -0.104275818063333 -0.0342180118863333 -0.124063278533333 0.0426943129983333 0.0426943129983333 -0.1130852587565 -0.0438707477116667 -0.246357647708333 -0.797153584833333 -0.596930951333333 -0.908974358166667 -0.338073891165 -0.102174437613333 -0.988752752 -0.816917844833333 -0.721462932833333 -0.349333333333333 -0.0587593074883333 -0.32949529252 -0.989500265166667 -0.699796843166667 -0.837056989333333 -0.888505747833333 -0.205299011391667 -0.308020557833333 -0.994147386333333 -0.801149425833333 -0.487109924833333 -0.895238092666667 -0.309377140453333 -0.8324786325 -0.560365380616667 -0.9142857125 -0.114541333066667 -0.7856219795 -0.53426477295 0.413543517114333 -0.934925399 -0.842897727733333 -0.00276003799 -0.808551906666667 -0.697648538166667 0.109823145366667 -0.693036165166667 -0.798550822833333 -0.0548934775033333 -0.752252136666667 -0.8996147905 -0.5909075403 -0.5909075403 -0.773580030833333 -0.666834672833333 -0.838599833333333 -0.7378509945 -0.781674740333333 -0.5342697626 -0.825816545166667 -0.817027116666667 -0.692080809166667 -0.761193746666667 -0.695574621166667 -0.779656541 -0.743230309666667 -0.784363663166667 -0.773334402 -0.884403816833333
"STANDING" 26 0.259967826550562 -0.0134431486249438 0.20881860905618 0.941566289325843 -0.154517777595506 0.223497657092135 0.0760248663370787 0.00822077377179775 0.144967414682022 -0.0148029950483146 -0.0797922671521348 -0.132115923342697 -0.105267064814607 -0.0355696476488764 -0.276335829495506 0.0233896271620225 0.0233896271620225 0.0563097243483146 -0.0676572090438202 -0.0341047011707865 -0.448675570550562 -0.413931074844944 -0.777873810853933 -0.262856854346067 -0.107376416066292 -0.969026852247191 -0.532751399842697 -0.566950133775281 -0.373932584269663 -0.110699127696629 -0.336861555685393 -0.968614425842697 -0.555434639595506 -0.707934756067416 -0.857419603483146 -0.0935934629340449 -0.136619582482022 -0.968869730449438 -0.690042619662921 -0.548066540202247 -0.868022113831461 -0.66481900467191 -0.875540190224719 -0.613608089081011 -0.880506508382022 -0.108191086505618 -0.386386193359551 -0.342613045833708 0.0759520806438202 -0.95682875752809 -0.935346395168539 -0.00742815406067416 -0.513091580067416 -0.536804290696629 0.0729129570786517 -0.65468499588764 -0.702684440224719 -0.0499631961828989 -0.60704037525618 -0.782296843370787 -0.367628999625843 -0.367628999625843 -0.560527285303371 -0.529087302853933 -0.720958472696629 -0.61882366558427 -0.364430037831461 -0.350632025033708 -0.704756449213483 -0.537285029853933 -0.535586650606742 -0.53675034205618 -0.687427412404494 -0.702811587078652 -0.39163273828427 -0.514989183224719 -0.65552553505618 -0.741246326516854
"STANDING" 27 0.283995236235294 -0.0165181795847059 0.3899912706 0.921919647294118 -0.188426288705882 0.300256400317647 0.0909887127764706 0.00172565878588235 0.324590630537647 -0.103409674856824 -0.0246096473298824 0.0343054756670588 -0.0736152200732941 -0.0599402569094118 -0.138772060272941 0.0808964879011765 0.0808964879011765 -0.103200482087176 -0.12944541438 -0.00780668133882353 -0.140193451195294 -0.121219282947059 -0.641628958423529 -0.387637977094118 0.00806124194611765 -0.914526451647059 -0.237642174182353 -0.244462580563529 -0.452235294117647 -0.329085282094118 -0.316267078470588 -0.914302532941176 -0.400031336305882 -0.478330466434118 -0.699797161058824 -0.163293502110706 0.0739834349828235 -0.912812621411765 -0.54077079 -0.696570349176471 -0.889075626470588 -0.393330788588235 -0.836500754588235 -0.583774292941176 -0.889822592705882 -0.115133106274118 -0.0706955615529412 -0.109428220225882 -0.173077744134118 -0.957038384823529 -0.945387577058823 -0.0104624982635294 -0.200757510334118 -0.201763736696471 0.132834311808235 -0.465587040929412 -0.514097362705882 -0.0584316816882353 -0.549341562117647 -0.565217997058823 -0.0391727687541176 -0.0391727687541176 -0.239656864676471 -0.245895426618824 -0.535570230705882 -0.310330442211765 -0.0482651369529412 -0.163423873141176 -0.429803361023529 -0.234316544764706 -0.21034951894 -0.253231189305882 -0.491316581094118 -0.544433812941176 -0.104673176988235 -0.177197593092941 -0.452082577176471 -0.568642756294118
"STANDING" 28 0.284220220657895 -0.0186647850092105 0.250247772671053 0.9027891225 -0.212068709868421 0.127127536842105 0.0961435550434211 0.012560534575 0.164724544144737 -0.105231436705263 -0.0142045273073553 0.173709094697368 -0.0859510544342105 -0.0500629077210526 -0.190660930444737 -0.0361773275368421 -0.0361773275368421 -0.0435427389605263 -0.111429157964474 -0.196798791189342 -0.193039150894737 -0.0752675932157895 -0.741902832763158 -0.376383197565789 -0.0435419430526316 -0.924832452631579 -0.287304189256579 -0.245273324618421 -0.380526315789474 -0.329533670184211 -0.452058078157895 -0.925337090789474 -0.308277260592105 -0.450105823302632 -0.644283123552632 -0.0803492865289474 -0.129864683185526 -0.945269999473684 -0.549001813552632 -0.75926701631579 -0.88721804131579 -0.502853084668421 -0.836707152236842 -0.675525497157895 -0.890977439868421 -0.108616470730263 -0.197583670565789 -0.0750538453289474 -0.101206886236842 -0.968193493026316 -0.959193906447368 -0.00240203201657895 -0.264104478352632 -0.183329442842105 0.123726015564474 -0.459340291802632 -0.455141238289474 -0.0572316108657895 -0.363201916596053 -0.597046696447368 -0.128100758630263 -0.128100758630263 -0.25811217 -0.278842992947368 -0.510255236052632 -0.359552552631579 -0.200254542828947 -0.134501383134211 -0.478458905921053 -0.306387700342105 -0.171397423321053 -0.259486224934211 -0.508362685263158 -0.463212371184211 -0.21348004225 -0.280439688269737 -0.460616574513158 -0.558334515526316
"STANDING" 29 0.279578094571429 -0.0173807728948052 0.0910847578376623 0.948526694415584 -0.113316181116883 0.285950077211688 0.084737936525974 0.00912206887662338 0.0933058203623377 0.00314988663123377 -0.102746740477922 0.0919094838571429 -0.0922228355155844 -0.072328710162987 0.0807669068168831 0.206150133044156 0.206150133044156 0.070682257574026 -0.0915888604025974 -0.112525910480519 0.0281628785288312 -0.0478521665896104 -0.906093903636364 -0.376250253506493 0.153421020232468 -0.892141583116883 -0.0957618859649351 -0.140169108893507 -0.333506493506494 -0.262717364485714 -0.189819087537662 -0.89236195974026 -0.260750961642857 -0.427240782077922 -0.734885804545455 -0.111918056398831 -0.413353233506494 -0.91334373948052 -0.630989698311688 -0.577543447857143 -0.896928464935065 -0.533164211844156 -0.836163836493506 -0.672801682116883 -0.83797155 -0.101131866928571 0.0501572367428571 -0.111107448580649 0.0812360151244156 -0.953024013896104 -0.931504427012987 -0.0111296373883117 -0.085733187702987 -0.125863409364675 0.077903992187013 -0.362589895771429 -0.271762949233766 -0.0531978374363636 -0.377988138753247 -0.671612361298701 0.0442188379480519 0.0442188379480519 -0.18992177865974 -0.133277296512987 -0.539967812337662 -0.279400160779221 0.0571148054935065 -0.206209591607792 -0.445081340519481 -0.159638993972727 -0.173127485845455 -0.269500241363636 -0.401186961603896 -0.199727826258442 0.00487449804285715 -0.0543947299009091 -0.377120966103896 -0.620667570649351
"STANDING" 30 0.272722772527027 -0.0244126110595946 -0.280080094941892 0.936930551216216 -0.211133670891892 -0.400495775648649 0.0610997829689189 0.000938011909459457 0.133052200451351 -0.00292372862162162 -0.0755642913837838 0.344984695682432 -0.102882222548649 -0.0162402146959459 0.155681758409459 0.17498282324973 0.17498282324973 -0.12510720862027 0.179745386659459 -0.0761724222736351 -0.372881781608108 -0.244959536540541 -0.939708937432432 -0.574995475675676 -0.267445503135135 -0.967896244594595 -0.507750326939189 -0.530838465594595 -0.772972972972973 -0.425562736918919 -0.514775665094595 -0.973802844189189 -0.454480941554054 -0.362889648648649 -0.847157503243243 -0.355358220601351 -0.556816687675676 -0.9767271 -0.799627216216216 -0.695025967027027 -0.922779923243243 -0.563573313472973 -0.893970896216216 -0.30856782327027 -0.905190906081081 -0.121991273937838 -0.313135003986486 -0.111014529844595 -0.0154610076113784 -0.956226341351351 -0.914214083918919 0.0236381455135135 -0.497020825918919 -0.523731949689189 0.0855625244240541 -0.456614485844595 -0.130139332225676 -0.0348563682216216 -0.715157233243243 -0.721211885810811 -0.131101360775405 -0.131101360775405 -0.555892828648649 -0.119910655121622 -0.697682589054054 -0.35726837077027 -0.292412641040541 -0.107169366785135 -0.688163022837838 -0.531910257837838 -0.550396370054054 -0.306698852567568 -0.465921283982432 -0.0237672207121622 -0.337495280945946 -0.483708740531081 -0.438013024864865 -0.748104317837838
"WALKING" 1 0.264158059423729 -0.0142648968589831 0.330042984186441 0.716629057474576 0.0197051617966102 0.161117069101695 0.0703593080559322 0.0130479667762712 0.318989544779661 -0.0197591999542373 -0.0806679621440678 0.0864851336949153 -0.105734999688136 -0.0384717386084746 -0.076968919700339 0.0586685451640678 0.0586685451640678 0.0721457996571186 -0.0836119991338983 -0.160311561088136 -0.476951528033898 -0.289525208401695 -0.928292044915254 -0.173164492238983 0.0606691031813559 -0.946636572881356 -0.469901872032373 -0.369959840943068 -0.330847457627119 -0.058052090420339 -0.192801657169492 -0.951018289491525 -0.538811471338983 -0.41118246730678 -0.738164816949153 0.00324234283050848 -0.0465765109983051 -0.936644031355932 -0.802454703898305 -0.714294508932203 -0.850955069288136 -0.573369567288136 -0.865275965762712 -0.398272980862712 -0.89077212559322 -0.132867407932203 -0.509112149322034 -0.264297883727119 -0.0275521648474576 -0.967689550169492 -0.972519971864407 -0.013509183570678 -0.433338795664407 -0.306351049262712 0.0970519886084746 -0.630353225254237 -0.371697475018644 -0.0469311299813559 -0.473309857288136 -0.553684678135593 -0.386316144455932 -0.386316144455932 -0.43724997479661 -0.42494916879661 -0.54271230440678 -0.518171594237288 -0.52342328559322 -0.298307767364746 -0.645711988983051 -0.446168849576271 -0.283635945594576 -0.497914789830508 -0.660365479322034 -0.354038103132203 -0.408340138657627 -0.403865363320339 -0.461793855554237 -0.553564061694915
"WALKING" 2 0.280162538695652 -0.0174268502413043 0.199719314 0.52905131326087 -0.0544801286956522 -0.312648355195652 0.067493314175 0.00705291390652174 0.154592761597826 -0.04991808114 -0.058553506173913 -0.307743724973913 -0.089815508173913 -0.0418436464369565 -0.296513937673913 0.102350670243478 0.102350670243478 0.210784644717391 -0.030524980876087 0.254847652786304 -0.518548094782609 -0.263997607708696 -0.737458192891304 -0.250782779019565 0.242433735804348 -0.959033722826087 -0.486137800434783 -0.305133441304348 -0.203478260869565 0.00878742610586957 -0.14538860176087 -0.962129284782609 -0.552770429347826 -0.663035411304348 -0.722638681956522 0.0314518143326087 -0.0185053673565217 -0.910542994347826 -0.718140929130435 -0.665171031326087 -0.854382330217391 -0.453890783717391 -0.65774804826087 -0.711902163695652 -0.881297443043478 -0.10511977 -0.568494168695652 -0.3060746984 0.244899799782609 -0.96714708826087 -0.976309008695652 0.0177768008530435 -0.469525044013043 -0.255302065919565 0.0883144416521739 -0.662336235652174 -0.658604968043478 -0.0506608315282609 -0.516639967173913 -0.710006203695652 -0.469769386521739 -0.469769386521739 -0.463845994434783 -0.574289984130435 -0.645102600434783 -0.597072112391304 -0.590511950217391 -0.374339925195652 -0.663421444782609 -0.50008181276087 -0.251477197163044 -0.530903798695652 -0.697725700869565 -0.659038922608696 -0.49473300173913 -0.3791192675 -0.636100644782609 -0.670470543913044
"WALKING" 3 0.260805333916667 -0.00733665520833333 0.12392754195 0.6715840945 0.205996215453 0.156263411045 0.07486456095 0.0121503374783333 -0.059458060705 -0.0355208049741667 -0.0744968870166667 -0.246393339321667 -0.104111806433333 -0.0373173096916667 0.0190936589966667 -0.13525864545 -0.13525864545 -0.0980331466333333 -0.0346868025 -0.108505797583333 -0.9708023295 -0.9110645645 -0.8602564105 -0.0152531219883333 -0.0214512582216667 -0.998683966666667 -0.974248694833333 -0.956046418666667 -0.255333333333333 0.167943417666667 -0.154116642861667 -0.999296530166667 -0.949392589666667 -0.959313067666667 -0.940229885 -0.0657455009 -0.156556585128333 -0.999217975166667 -0.8839080455 -0.550926570923333 -0.868253968733333 -0.722886375833333 -0.978632479 -0.425551835983333 -0.958201059166667 -0.100034945433333 -0.972286534 -0.885022703833333 0.2104310521 -0.963593372166667 -0.929706275666667 -0.00510973502583333 -0.9740099835 -0.9555680405 0.101120601979333 -0.954124506 -0.9506428325 -0.0595508578628333 -0.96868798 -0.9797693675 -0.9171987135 -0.9171987135 -0.970087738 -0.916933623333333 -0.977855897666667 -0.935665028166667 -0.9731162965 -0.8802334785 -0.970713903333333 -0.976147072333333 -0.9583625745 -0.933997997333333 -0.956122861833333 -0.946656009 -0.923187421166667 -0.966055887333333 -0.944715868333333 -0.976719281666667
"WALKING" 4 0.277623743728814 -0.0157772398459322 0.128809346464407 0.953278712033898 -0.11058608179661 0.290861755118644 0.0914783578491525 -0.00129519337457627 0.213813688932203 -0.0136575195372881 -0.0875840905067797 0.0366720939661017 -0.108765846076271 -0.0400104957254237 0.0158368524164407 0.0266983105813559 0.0266983105813559 -0.0354833216220339 -0.0595371339271186 -0.0500638302644068 -0.242997915237288 -0.116686290388136 -0.800521510338983 -0.303965714555932 0.110760243533898 -0.958388519830508 -0.287607552572881 -0.210740456656949 -0.324745762711864 -0.218407194154237 -0.296655154020339 -0.959418384915254 -0.325903288298305 -0.696355766101695 -0.739333723220339 -0.112307215174576 -0.244087593552542 -0.846697943559322 -0.546464054745763 -0.652446496576271 -0.88754371440678 -0.408490382745763 -0.812255540338983 -0.719570009830508 -0.889157919830509 -0.107893469864407 -0.178757798530508 -0.136029306798136 0.131829483372881 -0.963595231864407 -0.940387004067797 -0.0114854679728814 -0.24370817379339 -0.17528603160339 0.0738970061491525 -0.45900800179661 -0.64432021440678 -0.0630301195661017 -0.445203958644068 -0.812306445423729 -0.148153994755932 -0.148153994755932 -0.29782396895983 -0.394542776881356 -0.633288361016949 -0.540302930508475 -0.157553986586441 -0.205968973840678 -0.644771845084746 -0.268117210140678 -0.194523273411864 -0.407491292135593 -0.503245018033898 -0.621624206779661 -0.22751335360678 -0.274318057883051 -0.531756014915254 -0.674663024915254
"WALKING" 5 0.285703145964912 -0.0106448448596491 0.151590838732456 0.952379245263158 -0.101807537568421 0.0691491658421053 0.0624281135263158 -0.00495577847894737 0.205826751526316 -0.0177027223433333 -0.0736080944298246 -0.0910228013157895 -0.108625966017544 -0.032481865581579 -0.0674876203192982 -0.0691332668842105 -0.0691332668842105 -0.0980290184403509 -0.101498068936842 -0.0930567758245614 -0.751529682929825 -0.622567990526316 -0.944669364736842 -0.142584074459649 -0.0555370096789474 -0.98876455122807 -0.785775573859649 -0.731091567017544 -0.339649122807018 0.000901451659649125 -0.275065647140351 -0.989820064210526 -0.731578089768421 -0.822010795614035 -0.871748336842105 -0.146275803242105 -0.181716075650877 -0.970851064736842 -0.800362975964912 -0.572065992280702 -0.880813143333333 -0.693539469561404 -0.911830859929825 -0.602045761263158 -0.934837092105263 -0.108532779859649 -0.726465583035088 -0.577690816635088 0.100867342163158 -0.972951159473684 -0.925667359298246 -0.0254868605673684 -0.769526544175439 -0.709983246526316 0.0668520065526316 -0.776390423157895 -0.792291119649123 -0.0588587835578947 -0.768518955561403 -0.869630622982456 -0.649951792137719 -0.649951792137719 -0.766595780263158 -0.711889283410526 -0.823230513508772 -0.788224267894737 -0.717771150175439 -0.582793035912281 -0.864925119298246 -0.773341089561403 -0.706595749052632 -0.702444464403509 -0.792803946491228 -0.778170468947368 -0.707622160087719 -0.761587902333333 -0.764362714385965 -0.851436355438597
"WALKING" 6 0.274674917466667 -0.0239198683985333 0.095420428392 0.927454540533333 -0.288523626933333 0.384576275746667 0.0664483877733333 -0.0032726613584 0.103009533225867 -0.047949367504 -0.0544868395569333 -0.101472559788 -0.0720901526017333 -0.0513287826 -0.170423016257333 0.0701256033613333 0.0701256033613333 -0.0963936789797333 -0.0869530684373333 -0.1599837504232 -0.356853490093333 -0.191532230948 -0.84205128028 -0.274397988009333 -0.0576797465162667 -0.952906118666667 -0.44427240628 -0.350251683678667 -0.386133333333333 -0.22019284304 -0.422107816453333 -0.952334707466667 -0.34865357828 -0.50891193768 -0.669885057733333 -0.112019852671067 -0.170097754244 -0.910987265066667 -0.7103448276 -0.634922855586667 -0.8696296268 -0.489522279893333 -0.878974359466667 -0.757939592946667 -0.92296296 -0.119150695293333 -0.3084390908456 -0.141498755773333 0.0256948644346667 -0.9700328192 -0.9372880628 0.008989589556 -0.403638854936 -0.290722173950533 0.0696750873530667 -0.502181314546667 -0.500696977357333 -0.0475274718709333 -0.395559354628 -0.60543499808 -0.259377960551867 -0.259377960551867 -0.417513737253333 -0.365927033740533 -0.50727612824 -0.574870657133333 -0.2912127643588 -0.171403556496 -0.65249821584 -0.414737634933333 -0.273674498756 -0.301212677854667 -0.552799749706667 -0.500143916973333 -0.314720249641867 -0.386534176177333 -0.43563417296 -0.580327521313333
"WALKING" 7 0.25424869602439 -0.0268587198390244 0.34505922602439 0.809438735121951 -0.236554099268293 -0.000253821521951216 0.0818851598878049 -0.00607993775609756 0.317017083414634 -0.124084708573171 -0.0116632962 0.1178620083 -0.0964587045585366 -0.0431139399341463 -0.222598393526829 0.179284883470732 0.179284883470732 0.0205547083707317 -0.123065896284146 -0.0478501722195122 -0.335112551463415 -0.380739501219512 -0.759849906097561 -0.439077432926829 -0.135205315714634 -0.966307626829268 -0.458886517804878 -0.534748645609756 -0.744390243902439 -0.398463931539024 -0.423223678707317 -0.972713659756098 -0.379808728780488 -0.567356569512195 -0.936080738536585 -0.336058604365854 -0.0455618989804878 -0.980060520731707 -0.683767872439024 -0.627518872682927 -0.896244672439024 -0.496322849341463 -0.947467168048781 -0.526634168 -0.902439020731707 -0.137038269731707 -0.298034331634146 -0.327971307317073 -0.422408636829268 -0.936283137317073 -0.942890275121951 -0.0225716994390244 -0.41943814 -0.517472882926829 0.123485803439024 -0.354406242682927 -0.575396226585366 -0.0675418021682927 -0.616247799512195 -0.668372457804878 -0.201946109634146 -0.201946109634146 -0.458505445853659 -0.240576483121951 -0.660297640487805 -0.310467614634146 -0.284523808463415 -0.344021706585366 -0.57683482 -0.431071604390244 -0.531824509512195 -0.400896477317073 -0.358295868658537 -0.584159558292683 -0.375022012926829 -0.457071733902439 -0.534310539268293 -0.671017205853659
"WALKING" 8 0.271878849230769 -0.0124269373871795 0.316533702617949 0.903292330512821 0.00861828115384615 0.620450063846154 0.0784997813846154 -0.00547744334661539 -0.0148499014966667 -0.0457314134871795 -0.068069400125641 -0.492937090310256 -0.0937097461025641 -0.045908344025641 -0.227911373184615 -0.211173048082051 -0.211173048082051 -0.0236727287717949 0.0498416089384615 -0.208457886589744 -0.987370313333333 -0.948718304358974 -0.911242603076923 -0.0489115853102564 0.0508855596666667 -0.998900254102564 -0.987688866666667 -0.97613599948718 -0.226666666666667 0.28288334251282 -0.0575849325769231 -0.999290851282051 -0.969214012051282 -0.974138058461538 -0.900972590794872 -0.123156033428205 -0.239626779651282 -0.999751625128205 -0.886825817692308 -0.526581252179487 -0.870573871282051 -0.785722153846154 -0.965811966410256 -0.448444580179487 -0.834757835128205 -0.0966733965641026 -0.987469921538462 -0.937874099230769 0.0708922398717949 -0.980822132820513 -0.958010921794872 -0.0160709377328205 -0.988256605897436 -0.976561245897436 0.0788702843333333 -0.971907916153846 -0.97032184974359 -0.050043653051282 -0.983635351025641 -0.986924043846154 -0.958186932820513 -0.958186932820513 -0.984467156153846 -0.94334850948718 -0.988533998205128 -0.95686826974359 -0.987645303589744 -0.935932468717949 -0.979140628974359 -0.99007483025641 -0.978938516923077 -0.972737503589744 -0.972952661794872 -0.968620599230769 -0.955702625128205 -0.979055803076923 -0.962571857435897 -0.98524093948718
"WALKING" 9 0.23883737075 -0.0326552684944444 -0.352122308888889 0.896942197777778 -0.0715122998369444 -0.443723461694444 0.0737421639638889 0.0114629174611111 -0.280028867722222 -0.0397067301916667 -0.0287917559255556 0.409472175927778 -0.0877882265833333 -0.0494235679111111 0.339552704605556 -0.0300067418333333 -0.0300067418333333 -0.0420237751666667 0.0622873798819444 -0.137439702055556 -0.948545379444444 -0.895755187222222 -0.880341879722222 -0.155921062944444 -0.162537178583333 -0.9969269 -0.957186481388889 -0.952013883055556 -0.471111111111111 -0.0425299995 -0.301174508305556 -0.998976326944444 -0.9209082225 -0.927876407222222 -0.823754789722222 -0.245355049555556 -0.262329040516667 -0.999066427222222 -0.929118773333333 -0.476303762888889 -0.934744268333333 -0.555707765572222 -0.941595442222222 -0.506495678722222 -0.976190476111111 -0.0591334837222222 -0.945679935555556 -0.846855936944444 0.0347250643888889 -0.945326504444444 -0.931126858888889 -0.00347412219722222 -0.956361691388889 -0.950954726388889 0.0942621891111111 -0.932793113333333 -0.904989315555556 -0.0532140980111111 -0.946610670833333 -0.964762914444444 -0.865688980277778 -0.865688980277778 -0.958264831666667 -0.876336635555556 -0.963483827777778 -0.8729113525 -0.945312208888889 -0.836435242583333 -0.950438965555556 -0.959464202222222 -0.953372314444444 -0.913910045555556 -0.9368161675 -0.895804804166667 -0.874897214166667 -0.942581298888889 -0.909127999722222 -0.9572943375
